ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Season,City,Sport,Event,Medal,Games1,Games2
60809,Kylie Randall,F,29,174,58,Rusfara,RUS,2004 Summer,Summer,Athina,Synchronized Swimming,"Synchronized Swimming Women's Team",Gold,2004,Summer
60844,Elizabeth White,M,26,198,112,Hungaris,HUN,2004 Summer,Summer,Athina,Water Polo,"Water Polo Men's Water Polo",Gold,2004,Summer
60893,Jessica Henderson,M,21,178,73,Japarion,JPN,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 100 metres Breaststroke",Gold,2004,Summer
60893,Jessica Henderson,M,21,178,73,Japarion,JPN,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 200 metres Breaststroke",Gold,2004,Summer
60893,Jessica Henderson,M,21,178,73,Japarion,JPN,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Bronze,2004,Summer
60909,Jake Mitchell,F,22,161,52,Japarion,JPN,2004 Summer,Summer,Athina,Synchronized Swimming,"Synchronized Swimming Women's Team",Silver,2004,Summer
60980,Julia Arnold,F,29,178,67,Denarion,DEN,2004 Summer,Summer,Athina,Handball,"Handball Women's Handball",Gold,2004,Summer
61082,Jake Taylor,M,25,187,85,Netharis,NED,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Silver,2004,Summer
61096,Christopher Davidson,F,32,172,71,Germarion,GER,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Gold,2004,Summer
61154,Mary Buckland,F,28,190,90,Germarion,GER,2004 Summer,Summer,Athina,Athletics,"Athletics Women's Shot Put",Silver,2004,Summer
61237,Lisa Greene,M,26,191,81,Australis,AUS,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 200 metres Freestyle Relay",Silver,2004,Summer
61330,Vanessa Mackay,F,22,182,70,Ukrion,UKR,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 200 metres Individual Medley",Gold,2004,Summer
61330,Vanessa Mackay,F,22,182,70,Ukrion,UKR,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 400 metres Individual Medley",Gold,2004,Summer
61371,Blake Kelly,F,21,178,65,Swedaris,SWE,2004 Summer,Summer,Athina,Athletics,"Athletics Women's Heptathlon",Gold,2004,Summer
61577,Lauren Nash,M,19,183,74,Australis,AUS,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Gold,2004,Summer
61639,Jennifer Wallace,M,28,165,61,Honkara-2,HKG,2004 Summer,Summer,Athina,Table Tennis,"Table Tennis Men's Doubles",Silver,2004,Summer
61664,Leah White,M,30,182,88,Japarion,JPN,2004 Summer,Summer,Athina,Baseball,"Baseball Men's Baseball",Bronze,2004,Summer
61686,Sarah Martin,M,30,190,89,Switzarion-2,SUI,2004 Summer,Summer,Athina,Beach Volleyball,"Beach Volleyball Men's Beach Volleyball",Bronze,2004,Summer
61878,Nicholas Dickens,M,22,170,60,Kenyara,KEN,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze,2004,Summer
62079,Paul Morrison,F,18,171,68,Brazion,BRA,2004 Summer,Summer,Athina,Football,"Football Women's Football",Silver,2004,Summer
62109,Connor Dickens,M,28,186,87,Rusfara,RUS,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Bronze,2004,Summer
62252,Nicholas Harris,M,34,182,75,Rusfara,RUS,2004 Summer,Summer,Athina,Fencing,"Fencing Men's epee, Individual",Bronze,2004,Summer
62269,Eric Gill,M,32,180,80,Hungaris,HUN,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,2004,Summer
62293,Wanda Davies,F,15,156,43,Rusfara,RUS,2004 Summer,Summer,Athina,Diving,"Diving Women's Synchronized Platform",Silver,2004,Summer
62319,Sarah Greene,F,18,182,59,Rusfara,RUS,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 200 metres Backstroke",Silver,2004,Summer
62330,Olivia Fraser,F,27,172,65,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 200 metres Freestyle Relay",Gold,2004,Summer
62330,Olivia Fraser,F,27,172,65,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Medley Relay",Silver,2004,Summer
62706,Chloe Grant,M,24,192,89,Czevos,CZE,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Quadruple Sculls",Silver,2004,Summer
62772,Joanne Wright,F,34,187,77,Unitonaris,USA,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Coxed Eights",Silver,2004,Summer
62907,Frank Poole,F,24,183,67,Rusfara,RUS,2004 Summer,Summer,Athina,Basketball,"Basketball Women's Basketball",Bronze,2004,Summer
62932,Peter Parr,M,36,168,60,Polorion,POL,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 50 kilometres Walk",Gold,2004,Summer
62949,Adrian Scott,M,26,203,95,Rusfara,RUS,2004 Summer,Summer,Athina,Volleyball,"Volleyball Men's Volleyball",Bronze,2004,Summer
63094,Andrew Morrison,F,27,180,70,Netharis,NED,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Bronze,2004,Summer
63109,Michelle Wilson,F,19,160,52,Ukrion,UKR,2004 Summer,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",Gold,2004,Summer
63131,Alan Fraser,M,30,185,90,Rusfara,RUS,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze,2004,Summer
63131,Alan Fraser,M,30,185,90,Rusfara,RUS,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,2004,Summer
63152,Alan Sanderson,M,31,190,100,Rusfara,RUS,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Bronze,2004,Summer
63221,Sophie MacLeod,F,27,182,59,Rusfara,RUS,2004 Summer,Summer,Athina,Athletics,"Athletics Women's Long Jump",Bronze,2004,Summer
63391,Gavin Wallace,M,34,184,85,Hungaris,HUN,2004 Summer,Summer,Athina,Fencing,"Fencing Men's epee, Team",Silver,2004,Summer
63400,James Lyman,F,28,173,64,Hungaris,HUN,2004 Summer,Summer,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold,2004,Summer
63400,James Lyman,F,28,173,64,Hungaris,HUN,2004 Summer,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,2004,Summer
63428,William Dyer,M,25,204,132,Hungaris,HUN,2004 Summer,Summer,Athina,Athletics,"Athletics Men's Discus Throw",Silver,2004,Summer
63457,Alan Grant,M,29,170,70,Rusfara,RUS,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze,2004,Summer
63457,Alan Grant,M,29,170,70,Rusfara,RUS,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,2004,Summer
63525,Jane Underwood,F,28,176,65,Germarion,GER,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Quadruple Sculls",Gold,2004,Summer
63590,Melanie Morgan,M,32,192,92,Rusfara,RUS,2004 Summer,Summer,Athina,Water Polo,"Water Polo Men's Water Polo",Bronze,2004,Summer
63596,Andrea Welch,F,31,177,62,Unitonaris,USA,2004 Summer,Summer,Athina,Synchronized Swimming,"Synchronized Swimming Women's Duet",Bronze,2004,Summer
63596,Andrea Welch,F,31,177,62,Unitonaris,USA,2004 Summer,Summer,Athina,Synchronized Swimming,"Synchronized Swimming Women's Team",Bronze,2004,Summer
63607,Eric Hill,M,26,179,85,Hungaris,HUN,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,2004,Summer
63611,Sarah Ince,F,30,180,73,Grethius,GRE,2004 Summer,Summer,Athina,Water Polo,"Water Polo Women's Water Polo",Silver,2004,Summer
63770,Molly Fisher,F,25,171,60,Rusfara,RUS,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",Silver,2004,Summer
63892,Frank Hart,M,30,192,105,Rusfara,RUS,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Quadruple Sculls",Gold,2004,Summer
63912,John Nolan,M,28,187,87,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Gold,2004,Summer
63999,Jane Fisher,F,24,165,66,Unitonaris,USA,2004 Summer,Summer,Athina,Softball,"Softball Women's Softball",Gold,2004,Summer
64006,Sarah Miller,M,31,190,95,Germarion,GER,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Silver,2004,Summer
64086,Evan Hardacre,M,24,186,72,Denarion,DEN,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Lightweight Coxless Fours",Gold,2004,Summer
64156,Christopher Abraham,M,33,180,85,Rusfara,RUS,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Bronze,2004,Summer
64188,Jack Langdon,M,26,174,66,Slovaris,SVK,2004 Summer,Summer,Athina,Judo,"Judo Men's Half-Lightweight",Silver,2004,Summer
64347,Joan Young,F,31,166,63,Rusfara,RUS,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 4 x 100 metres Relay",Silver,2004,Summer
64391,Heather Alsop,M,28,200,95,Germarion,GER,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Silver,2004,Summer
64410,Diana Tucker,F,23,160,69,Hungaris,HUN,2004 Summer,Summer,Athina,Weightlifting,"Weightlifting Women's Light-Heavyweight",Silver,2004,Summer
64441,Lauren Baker,F,16,150,39,Rusfara,RUS,2004 Summer,Summer,Athina,Gymnastics,"Gymnastics Women's Team All-Around",Bronze,2004,Summer
64583,Steven White,M,30,181,72,Polorion,POL,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Lightweight Double Sculls",Gold,2004,Summer
64632,Theresa Lawrence,M,35,195,100,Rusfara,RUS,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Bronze,2004,Summer
64697,Andrea Walker,F,23,175,70,Germarion,GER,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Gold,2004,Summer
64809,Jessica Russell,M,33,196,93,Hungaris,HUN,2004 Summer,Summer,Athina,Fencing,"Fencing Men's epee, Team",Silver,2004,Summer
64818,Alan Skinner,M,25,206,96,Rusfara,RUS,2004 Summer,Summer,Athina,Volleyball,"Volleyball Men's Volleyball",Bronze,2004,Summer
64820,Michelle Martin,M,30,186,95,Rusfara,RUS,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Bronze,2004,Summer
64964,Samantha Lawrence,M,20,172,63,Indonis,INA,2004 Summer,Summer,Athina,Badminton,"Badminton Men's Singles",Bronze,2004,Summer
65010,Donna Piper,M,32,200,99,Germarion,GER,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Bronze,2004,Summer
65060,Carol Davies,F,18,154,52,Unitonaris,USA,2004 Summer,Summer,Athina,Gymnastics,"Gymnastics Women's Team All-Around",Silver,2004,Summer
65060,Carol Davies,F,18,154,52,Unitonaris,USA,2004 Summer,Summer,Athina,Gymnastics,"Gymnastics Women's Uneven Bars",Bronze,2004,Summer
65093,Sophie Hodges,F,18,176,52,Rusfara,RUS,2004 Summer,Summer,Athina,Rhythmic Gymnastics,"Rhythmic Gymnastics Women's Group",Gold,2004,Summer
65144,James Newman,F,20,165,53,Czevos,CZE,2004 Summer,Summer,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze,2004,Summer
65156,Felicity Bond,M,29,184,89,Japarion,JPN,2004 Summer,Summer,Athina,Baseball,"Baseball Men's Baseball",Bronze,2004,Summer
65216,Katherine Paige,M,34,175,75,Germarion,GER,2004 Summer,Summer,Athina,Shooting,"Shooting Men's Running Target, 10 metres",Gold,2004,Summer
65271,Leonard Jackson,M,29,193,100,Polorion,POL,2004 Summer,Summer,Athina,Sailing,"Sailing Men's One Person Dinghy",Bronze,2004,Summer
65287,Kevin Kerr,M,29,187,75,Germarion,GER,2004 Summer,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze,2004,Summer
65287,Kevin Kerr,M,29,187,75,Germarion,GER,2004 Summer,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,2004,Summer
65345,Molly Ogden,F,33,176,75,Rusfara,RUS,2004 Summer,Summer,Athina,Athletics,"Athletics Women's Hammer Throw",Gold,2004,Summer
65528,Joan Forsyth,F,25,158,60,North Korea,PRK,2004 Summer,Summer,Athina,Judo,"Judo Women's Lightweight",Silver,2004,Summer
65670,Wanda McLean,F,24,167,78,Cubaris,CUB,2004 Summer,Summer,Athina,Judo,"Judo Women's Half-Heavyweight",Bronze,2004,Summer
65682,Vanessa Morrison,F,22,167,49,Cubaris,CUB,2004 Summer,Summer,Athina,Taekwondo,"Taekwondo Women's Flyweight",Silver,2004,Summer
65747,Austin Simpson,M,23,196,99,Crothia,CRO,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Gold,2004,Summer
65854,Austin Coleman,M,29,173,58,Kenyara,KEN,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",Silver,2004,Summer
66079,Elizabeth Glover,M,25,174,84,Kazaris,KAZ,2004 Summer,Summer,Athina,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,2004,Summer
66277,Bella Hughes,M,24,189,80,Australis,AUS,2004 Summer,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,2004,Summer
66437,Richard Mackenzie,M,42,184,73,Argentara,ARG,2004 Summer,Summer,Athina,Sailing,Sailing Mixed Multihull,Bronze,2004,Summer
66537,Carl Randall,F,24,177,65,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Silver,2004,Summer
66593,Joan Underwood,F,16,153,43,Chintara,CHN,2004 Summer,Summer,Athina,Diving,"Diving Women's Platform",Silver,2004,Summer
66593,Joan Underwood,F,16,153,43,Chintara,CHN,2004 Summer,Summer,Athina,Diving,"Diving Women's Synchronized Platform",Gold,2004,Summer
66663,Ella Young,F,24,175,78,Grethius,GRE,2004 Summer,Summer,Athina,Water Polo,"Water Polo Women's Water Polo",Silver,2004,Summer
66784,Connor Slater,M,28,182,80,Norvarion,NOR,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold,2004,Summer
66784,Connor Slater,M,28,182,80,Norvarion,NOR,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze,2004,Summer
66953,Gabrielle Walker,F,31,163,50,Australis,AUS,2004 Summer,Summer,Athina,Diving,"Diving Women's Synchronized Springboard",Bronze,2004,Summer
67007,Anthony Russell,F,27,169,59,Germarion,GER,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Gold,2004,Summer
67049,Faith Dowd,F,30,173,53,Germarion,GER,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Gold,2004,Summer
67208,Dan Nash,F,29,178,73,Unitardis,GBR,2004 Summer,Summer,Athina,Rowing,"Rowing Women's Double Sculls",Bronze,2004,Summer
67268,Andrea Butler,M,42,197,94,Rusfara,RUS,2004 Summer,Summer,Athina,Handball,"Handball Men's Handball",Bronze,2004,Summer
67271,Matt Alsop,F,20,175,57,Rusfara,RUS,2004 Summer,Summer,Athina,Rhythmic Gymnastics,"Rhythmic Gymnastics Women's Group",Gold,2004,Summer
67283,John Smith,M,39,183,74,Unitardis,GBR,2004 Summer,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold,2004,Summer
67283,John Smith,M,39,183,74,Unitardis,GBR,2004 Summer,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,2004,Summer
67335,Sophie Scott,F,28,163,61,Jamara,JAM,2004 Summer,Summer,Athina,Athletics,"Athletics Women's 4 x 100 metres Relay",Gold,2004,Summer
67439,Nicholas Metcalfe,M,31,192,107,Cubaris,CUB,2004 Summer,Summer,Athina,Baseball,"Baseball Men's Baseball",Gold,2004,Summer
67476,Joe McDonald,M,26,163,63,Chintara,CHN,2004 Summer,Summer,Athina,Weightlifting,"Weightlifting Men's Featherweight",Silver,2004,Summer
67539,William Smith,F,16,150,37,Francara,FRA,2004 Summer,Summer,Athina,Gymnastics,"Gymnastics Women's Uneven Bars",Gold,2004,Summer
67625,Sophie Graham,F,28,170,61,Rusfara,RUS,2004 Summer,Summer,Athina,Athletics,"Athletics Women's Long Jump",Gold,2004,Summer
67625,Sophie Graham,F,28,170,61,Rusfara,RUS,2004 Summer,Summer,Athina,Athletics,"Athletics Women's Triple Jump",Bronze,2004,Summer
67778,Joe Robertson,M,24,162,69,Koraris,KOR,2004 Summer,Summer,Athina,Weightlifting,"Weightlifting Men's Lightweight",Silver,2004,Summer
67784,Joe Sharp,F,23,168,59,Koraris,KOR,2004 Summer,Summer,Athina,Shooting,"Shooting Women's Trap",Bronze,2004,Summer
67784,Joe Sharp,F,23,168,59,Koraris,KOR,2004 Summer,Summer,Athina,Shooting,"Shooting Women's Double Trap",Silver,2004,Summer
67844,Joe Vaughan,M,30,182,73,Koraris,KOR,2004 Summer,Summer,Athina,Badminton,"Badminton Men's Doubles",Silver,2004,Summer
67865,Joe Watson,F,27,167,55,Koraris-1,KOR,2004 Summer,Summer,Athina,Table Tennis,"Table Tennis Women's Doubles",Silver,2004,Summer
67885,Joe White,F,24,163,50,Koraris,KOR,2004 Summer,Summer,Athina,Handball,"Handball Women's Handball",Silver,2004,Summer
67903,Joe Wilkins,F,24,160,58,Koraris-1,KOR,2004 Summer,Summer,Athina,Badminton,"Badminton Women's Doubles",Bronze,2004,Summer
68095,John Fisher,F,29,172,68,Koraris,KOR,2004 Summer,Summer,Athina,Handball,"Handball Women's Handball",Silver,2004,Summer
68132,John Gibson,F,19,164,65,Koraris,KOR,2004 Summer,Summer,Athina,Archery,"Archery Women's Individual",Silver,2004,Summer
68132,John Gibson,F,19,164,65,Koraris,KOR,2004 Summer,Summer,Athina,Archery,"Archery Women's Team",Gold,2004,Summer
68190,John Hill,M,23,172,73,Koraris,KOR,2004 Summer,Summer,Athina,Judo,"Judo Men's Lightweight",Gold,2004,Summer
68275,Diane Nolan,M,22,178,70,Francara,FRA,2004 Summer,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze,2004,Summer
68338,Joshua Edmunds,F,27,170,63,Francara,FRA,2004 Summer,Summer,Athina,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze,2004,Summer
68379,Samantha Jones,F,24,172,65,Germarion,GER,2004 Summer,Summer,Athina,Hockey,"Hockey Women's Hockey",Gold,2004,Summer
68741,Joshua Davies,F,19,167,60,Australis,AUS,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 50 metres Freestyle",Bronze,2004,Summer
68741,Joshua Davies,F,19,167,60,Australis,AUS,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 100 metres Freestyle Relay",Gold,2004,Summer
68792,Owen Arnold,M,31,190,94,Italion,ITA,2004 Summer,Summer,Athina,Rowing,"Rowing Men's Coxless Fours",Bronze,2004,Summer
68794,Faith Powell,M,30,193,82,Ukrion,UKR,2004 Summer,Summer,Athina,Sailing,Sailing Mixed Skiff,Silver,2004,Summer
68804,Blake Johnston,F,19,175,64,Germarion,GER,2004 Summer,Summer,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver,2004,Summer
68804,Blake Johnston,F,19,175,64,Germarion,GER,2004 Summer,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold,2004,Summer
68985,Joseph Rees,F,32,196,77,Unitonaris,USA,2004 Summer,Summer,Athina,Basketball,"Basketball Women's Basketball",Gold,2004,Summer
69216,Carol Mackay,M,27,195,100,Australis,AUS,2004 Summer,Summer,Athina,Baseball,"Baseball Men's Baseball",Silver,2004,Summer
69269,Lauren Davies,M,21,183,89,Unitardis,GBR,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 4 x 100 metres Relay",Gold,2004,Summer
69288,Hannah Murray,M,28,193,98,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 100 metres Freestyle Relay",Bronze,2004,Summer
69288,Hannah Murray,M,28,193,98,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 100 metres Medley Relay",Gold,2004,Summer
69319,John Watson,M,29,166,55,Honkara-2,HKG,2004 Summer,Summer,Athina,Table Tennis,"Table Tennis Men's Doubles",Silver,2004,Summer
69389,Jonathan Cornish,F,18,180,70,Chintara,CHN,2004 Summer,Summer,Athina,Swimming,"Swimming Women's 4 x 200 metres Freestyle Relay",Silver,2004,Summer
69407,Jonathan Dowd,M,24,170,64,Chintara,CHN,2004 Summer,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver,2004,Summer
69481,Jonathan James,F,24,185,72,Chintara,CHN,2004 Summer,Summer,Athina,Volleyball,"Volleyball Women's Volleyball",Gold,2004,Summer
69498,Jonathan Langdon,F,24,180,72,Chintara-1,CHN,2004 Summer,Summer,Athina,Tennis,"Tennis Women's Doubles",Gold,2004,Summer
69499,Jonathan Langdon,F,17,157,44,Chintara,CHN,2004 Summer,Summer,Athina,Diving,"Diving Women's Synchronized Platform",Gold,2004,Summer
69526,Jonathan Miller,M,23,162,56,Chintara,CHN,2004 Summer,Summer,Athina,Gymnastics,"Gymnastics Men's Parallel Bars",Bronze,2004,Summer
69596,Jonathan Rutherford,F,22,156,49,Chintara,CHN,2004 Summer,Summer,Athina,Weightlifting,"Weightlifting Women's Flyweight",Silver,2004,Summer
69639,Matt Martin,F,28,168,60,Ukrion,UKR,2004 Summer,Summer,Athina,Handball,"Handball Women's Handball",Bronze,2004,Summer
69883,Jessica Metcalfe,F,33,160,56,Unitonaris,USA,2004 Summer,Summer,Athina,Football,"Football Women's Football",Gold,2004,Summer
69949,Donna Marshall,M,30,181,73,Indonis-1,INA,2004 Summer,Summer,Athina,Badminton,"Badminton Men's Doubles",Bronze,2004,Summer
69992,Joseph Henderson,F,26,168,65,Chintara,CHN,2004 Summer,Summer,Athina,Archery,"Archery Women's Team",Silver,2004,Summer
70319,Paul Paterson,F,28,165,56,Germarion,GER,2004 Summer,Summer,Athina,Football,"Football Women's Football",Bronze,2004,Summer
70380,Joan Peters,F,24,170,63,Grethius,GRE,2004 Summer,Summer,Athina,Water Polo,"Water Polo Women's Water Polo",Silver,2004,Summer
70556,Joshua Ellison,F,21,160,69,Chintara,CHN,2004 Summer,Summer,Athina,Weightlifting,"Weightlifting Women's Light-Heavyweight",Gold,2004,Summer
70617,Joshua Gibson,M,19,179,75,Chintara,TPE,2004 Summer,Summer,Athina,Archery,"Archery Men's Team",Silver,2004,Summer
70651,Joshua Hart,F,25,178,78,Chintara,CHN,2004 Summer,Summer,Athina,Judo,"Judo Women's Half-Heavyweight",Silver,2004,Summer
70653,Joshua Hill,M,21,188,74,Chintara,CHN,2004 Summer,Summer,Athina,Athletics,"Athletics Men's 110 metres Hurdles",Gold,2004,Summer
70674,Joshua Johnston,F,23,186,73,Chintara,CHN,2004 Summer,Summer,Athina,Volleyball,"Volleyball Women's Volleyball",Gold,2004,Summer
70721,Sally Gill,F,24,165,56,Denarion,DEN,2004 Summer,Summer,Athina,Sailing,"Sailing Women's One Person Dinghy",Bronze,2004,Summer
70726,Bella Henderson,M,28,177,74,Australis,AUS,2004 Summer,Summer,Athina,Hockey,"Hockey Men's Hockey",Gold,2004,Summer
70772,Gavin Peake,M,25,193,84,Crothia,CRO,2004 Summer,Summer,Athina,Tennis,"Tennis Men's Doubles",Bronze,2004,Summer
70806,Irene Bailey,M,35,180,65,Spanion,ESP,2004 Summer,Summer,Athina,Cycling,"Cycling Men's Points Race",Silver,2004,Summer
70852,Emma Chapman,M,37,200,108,Australis,AUS,2004 Summer,Summer,Athina,Baseball,"Baseball Men's Baseball",Silver,2004,Summer
70965,Pippa Ogden,M,20,188,88,Unitonaris,USA,2004 Summer,Summer,Athina,Swimming,"Swimming Men's 4 x 200 metres Freestyle Relay",Gold,2004,Summer
